ID,Education,Marital_Status,Income,NumDealsPurchases,Age,Kids,Days_Enrolled,Total_Spend,CouponsAccepted,Total_Purchases,Recency_
9516,Master,Single,49118.0,2,"(50, 60]",0,680,1229,3,26,6.428571428571429
679,PhD,Relationship,37633.0,2,"(60, 70]",2,647,38,0,4,3.5
7384,Master,Relationship,39767.0,2,70,0,343,485,0,15,1.2857142857142858
5043,Basic,Relationship,26997.0,2,70,0,601,434,0,11,6.357142857142857
5267,Graduation,Single,33986.0,1,"(50, 60]",1,472,44,0,4,3.0714285714285716
339,PhD,Relationship,57091.0,2,"(50, 60]",1,583,496,2,16,5.857142857142857
2516,Master,Relationship,46831.0,2,"(50, 60]",2,386,78,0,5,6.0
9010,Master,Relationship,83151.0,1,"(50, 60]",0,504,2346,4,22,5.714285714285714
378,Graduation,Relationship,52531.0,2,"(50, 60]",0,546,794,0,19,4.857142857142857
4808,Graduation,Relationship,15759.0,1,"(60, 70]",0,297,17,0,3,0.8571428571428571
5068,Graduation,Single,22804.0,1,"(50, 60]",1,333,26,0,4,5.357142857142857
7628,Master,Relationship,43050.0,2,"(50, 60]",1,103,76,0,6,0.7142857142857143
7128,PhD,Single,42997.0,1,"(40,50]",2,204,15,0,3,6.5
2811,PhD,Single,48918.0,2,"(60, 70]",2,78,62,0,5,1.5
3551,Master,Relationship,60033.0,2,"(60, 70]",1,92,198,0,8,2.0
1663,PhD,Relationship,34043.0,1,"(40,50]",1,247,49,0,4,6.928571428571429
5543,Graduation,Relationship,57811.0,5,"(50, 60]",1,370,802,1,20,3.5
1577,Graduation,Relationship,78569.0,1,70,0,130,1736,2,14,1.0
10641,Graduation,Single,7500.0,4,"(40,50]",2,549,57,0,6,0.35714285714285715
5336,Master,Relationship,157733.0,0,"(50, 60]",1,390,59,0,2,2.642857142857143
6024,Graduation,Relationship,94384.0,0,70,0,482,2302,4,18,4.428571428571429
1878,Master,Relationship,23148.0,1,"(30,40]",0,131,37,0,5,5.928571428571429
3099,Graduation,Single,44267.0,5,"(50, 60]",2,489,310,0,11,3.4285714285714284
6055,Graduation,Relationship,71626.0,1,"(40,50]",0,605,1305,1,18,6.714285714285714
5841,Graduation,Relationship,60894.0,5,"(50, 60]",1,366,832,0,21,4.357142857142857
3972,Graduation,Relationship,50200.0,6,"(40,50]",2,452,401,0,13,5.0
4394,PhD,Relationship,81051.0,1,"(50, 60]",0,37,1501,2,22,3.0714285714285716
5758,Graduation,Relationship,65169.0,1,"(40,50]",0,166,1189,5,27,1.6428571428571428
6658,Graduation,Relationship,59868.0,7,"(50, 60]",1,342,1194,0,25,2.642857142857143
4603,PhD,Relationship,65695.0,2,"(60, 70]",1,149,656,0,19,3.5714285714285716
8427,Master,Single,64857.0,1,"(60, 70]",0,583,1540,0,22,5.571428571428571
10260,Master,Relationship,45143.0,3,"(50, 60]",1,307,311,0,12,5.285714285714286
7143,Master,Relationship,74805.0,5,"(60, 70]",1,235,820,0,21,1.0
8789,Master,Relationship,59060.0,3,"(30,40]",1,169,274,0,11,5.5
6197,PhD,Single,27238.0,3,"(60, 70]",2,435,57,0,6,2.7857142857142856
4554,Graduation,Relationship,47009.0,4,"(50, 60]",1,271,448,0,13,6.357142857142857
4937,Master,Relationship,46094.0,1,"(50, 60]",2,19,44,0,4,4.428571428571429
1920,Graduation,Relationship,40321.0,2,"(50, 60]",2,335,102,0,6,4.214285714285714
8749,Graduation,Relationship,37235.0,1,"(30,40]",1,148,61,0,4,4.857142857142857
1650,Master,Relationship,81843.0,1,"(60, 70]",0,433,1643,0,26,0.9285714285714286
10377,Master,Relationship,46692.0,3,"(60, 70]",1,388,397,0,12,2.642857142857143
9206,Graduation,Relationship,77382.0,2,"(50, 60]",1,173,1121,1,24,2.5714285714285716
10971,Graduation,Single,37774.0,4,"(40,50]",2,664,473,2,12,2.0
6398,Basic,Relationship,18393.0,2,"(40,50]",1,92,50,0,6,0.14285714285714285
9212,Master,Relationship,72828.0,6,"(60, 70]",1,500,1678,0,22,1.2142857142857142
7937,Graduation,Relationship,24711.0,1,"(40,50]",0,72,58,0,6,6.142857142857143
839,PhD,Relationship,45503.0,1,"(40,50]",1,277,170,0,8,3.857142857142857
4246,Master,Single,6560.0,0,"(40,50]",0,199,373,0,2,0.14285714285714285
158,PhD,Relationship,71604.0,1,70,0,224,1196,2,16,0.21428571428571427
4832,Graduation,Relationship,27244.0,2,"(40,50]",1,114,101,0,6,6.0
5621,Graduation,Relationship,48752.0,5,"(50, 60]",2,564,316,1,12,0.5714285714285714
1945,Graduation,Relationship,71434.0,3,"(60, 70]",1,284,1400,2,18,0.2857142857142857
5147,Graduation,Single,90842.0,1,70,0,335,1424,0,26,4.071428571428571
2535,Master,Relationship,88097.0,1,"(40,50]",1,680,844,4,19,1.7142857142857142
11039,Graduation,Relationship,51948.0,2,"(40,50]",1,285,311,0,11,3.642857142857143
9495,Graduation,Relationship,71853.0,1,"(40,50]",0,417,1149,0,16,2.0714285714285716
9635,Master,Relationship,35876.0,1,"(40,50]",0,70,129,0,7,0.9285714285714286
2173,Graduation,Single,40049.0,1,70,1,256,32,0,4,1.6428571428571428
942,Graduation,Single,39660.0,3,"(40,50]",1,690,299,1,11,2.5714285714285716
9386,Graduation,Relationship,50127.0,1,"(60, 70]",1,31,320,1,12,6.285714285714286
5510,Master,Relationship,43263.0,3,"(40,50]",1,585,441,0,13,0.14285714285714285
873,Master,Relationship,62845.0,11,70,2,636,1178,2,17,0.21428571428571427
2253,Graduation,Relationship,18929.0,1,"(30,40]",0,498,85,0,5,1.0714285714285714
5181,Basic,Single,24367.0,1,"(40,50]",1,466,24,0,3,4.142857142857143
979,Graduation,Single,33249.0,2,"(40,50]",1,494,112,0,6,0.7857142857142857
10390,Master,Relationship,26887.0,1,"(60, 70]",1,504,30,0,4,1.9285714285714286
4698,PhD,Relationship,50150.0,2,"(40,50]",0,374,410,0,14,2.2857142857142856
7793,Graduation,Relationship,62061.0,3,"(40,50]",1,302,800,1,21,0.8571428571428571
1745,PhD,Single,85696.0,1,"(60, 70]",0,422,1313,1,19,6.285714285714286
10590,PhD,Relationship,76542.0,1,"(60, 70]",0,456,1483,0,22,6.5
5080,Graduation,Single,70515.0,1,"(30,40]",0,251,1258,1,16,0.8571428571428571
8369,Graduation,Relationship,18227.0,1,"(30,40]",1,598,28,0,3,1.5
5232,Graduation,Relationship,69139.0,1,"(50, 60]",1,153,227,0,10,1.6428571428571428
2407,Graduation,Relationship,69109.0,1,"(40,50]",0,597,1555,2,19,0.7142857142857143
3834,Graduation,Single,69627.0,2,"(60, 70]",1,469,861,0,21,2.5
7912,Graduation,Relationship,38136.0,2,"(40,50]",1,433,103,1,6,4.928571428571429
7712,PhD,Single,62159.0,1,70,0,62,634,0,18,4.857142857142857
1065,Graduation,Single,80695.0,1,"(60, 70]",0,182,1918,0,18,6.071428571428571
7275,Master,Single,33316.0,3,"(50, 60]",2,268,131,0,7,2.4285714285714284
1343,Graduation,Relationship,58554.0,6,"(50, 60]",2,641,586,0,16,3.9285714285714284
1384,Basic,Relationship,17256.0,2,"(30,40]",1,218,62,1,5,0.7142857142857143
9967,Graduation,Single,53034.0,8,"(40,50]",2,395,447,0,14,2.142857142857143
6181,Master,Relationship,52203.0,1,70,0,698,939,0,26,2.5714285714285716
10507,Master,Single,59601.0,4,"(40,50]",1,339,797,1,11,1.0
2674,Master,Single,75154.0,1,"(60, 70]",1,663,1143,1,15,5.642857142857143
2698,Graduation,Single,47025.0,3,"(40,50]",1,234,415,0,14,3.7142857142857144
3231,Graduation,Relationship,37971.0,1,"(50, 60]",1,216,30,0,4,6.928571428571429
4096,Master,Single,41335.0,3,"(50, 60]",1,185,187,0,9,1.7142857142857142
10476,Graduation,Relationship,67267.0,1,"(60, 70]",1,47,251,0,10,0.0
5948,Graduation,Single,57338.0,2,"(40,50]",1,61,237,0,10,6.857142857142857
9140,Master,Relationship,50523.0,2,"(60, 70]",2,186,91,0,6,6.357142857142857
10258,Master,Single,35791.0,2,"(50, 60]",3,419,35,0,4,6.714285714285714
5675,PhD,Single,50611.0,6,"(60, 70]",1,633,493,1,16,7.0
4743,PhD,Relationship,56242.0,5,"(50, 60]",1,483,971,0,23,5.142857142857143
8805,Graduation,Single,48904.0,4,"(60, 70]",1,574,371,0,13,0.07142857142857142
1542,Graduation,Single,56243.0,6,"(40,50]",3,181,396,0,14,1.8571428571428572
6770,Graduation,Relationship,21355.0,2,"(30,40]",1,313,68,2,5,0.35714285714285715
8773,Master,Relationship,57420.0,3,"(50, 60]",1,369,322,1,12,1.5714285714285714
10475,Master,Relationship,52917.53424657534,2,"(50, 60]",1,454,317,0,12,2.7857142857142856
10420,Master,Single,46390.0,1,"(60, 70]",1,55,222,0,9,4.0
7514,Master,Relationship,54342.0,4,"(60, 70]",2,361,177,0,8,5.285714285714286
2902,Graduation,Relationship,52720.37365591398,1,"(60, 70]",2,664,45,0,4,6.214285714285714
4345,Master,Single,47633.19,1,"(50, 60]",2,168,21,0,3,3.5
793,Graduation,Relationship,20895.0,1,"(50, 60]",1,631,45,0,5,1.7142857142857142
10909,Graduation,Relationship,92344.0,0,70,0,165,1899,2,20,0.6428571428571429
3769,PhD,Relationship,56145.31392931393,1,"(50, 60]",1,119,42,0,4,1.2142857142857142
8702,Master,Relationship,26907.0,2,"(40,50]",2,313,22,0,4,0.7142857142857143
4791,Graduation,Relationship,44964.0,1,"(40,50]",2,560,41,0,4,2.5
2963,Graduation,Relationship,75507.0,1,"(40,50]",0,58,1440,0,20,4.0
8216,Master,Relationship,53761.0,6,"(50, 60]",2,261,325,0,11,0.5
8140,Graduation,Relationship,22682.0,3,"(50, 60]",1,269,95,0,7,3.642857142857143
10146,PhD,Relationship,38887.0,1,"(50, 60]",1,119,42,0,4,1.2142857142857142
5289,Master,Single,41658.0,2,"(40,50]",2,597,72,0,4,2.142857142857143
2587,PhD,Relationship,29791.0,2,"(50, 60]",1,45,20,0,5,1.5
4405,Master,Relationship,63915.0,2,"(60, 70]",2,334,789,0,21,0.14285714285714285
8663,Graduation,Single,39996.0,1,"(40,50]",2,38,15,0,3,6.071428571428571
2589,Graduation,Single,26759.0,2,"(50, 60]",1,142,59,0,6,4.642857142857143
3421,Master,Single,63841.0,1,"(50, 60]",1,434,908,0,21,4.571428571428571
10490,PhD,Relationship,51039.0,2,"(50, 60]",2,566,417,0,12,0.7857142857142857
4094,Graduation,Relationship,60544.0,4,"(60, 70]",2,673,289,0,11,6.571428571428571
9958,Graduation,Relationship,65685.0,1,"(50, 60]",1,92,769,0,20,3.857142857142857
2534,Graduation,Relationship,37716.0,2,70,1,69,188,0,8,0.2857142857142857
4188,Graduation,Single,36864.0,3,"(60, 70]",1,685,354,1,11,3.7857142857142856
6613,Master,Relationship,44511.0,6,"(50, 60]",1,625,727,0,20,2.7857142857142856
10827,PhD,Relationship,36947.0,4,"(50, 60]",2,691,146,0,7,3.5
5491,Master,Relationship,47352.0,4,70,1,444,319,0,12,5.0
8402,Master,Relationship,67087.0,2,70,1,194,794,0,20,2.857142857142857
8783,Graduation,Relationship,57045.0,3,70,1,659,454,0,15,2.857142857142857
10010,PhD,Single,36957.0,4,70,2,661,152,1,7,3.0714285714285716
618,PhD,Relationship,69389.0,1,"(40,50]",1,639,797,0,21,1.2142857142857142
9121,Graduation,Relationship,80134.0,2,"(50, 60]",1,405,1690,4,14,2.857142857142857
361,Master,Relationship,43142.0,1,"(50, 60]",2,131,20,0,3,6.0
4310,Graduation,Relationship,80589.0,1,70,0,158,1428,2,20,1.7857142857142858
2678,Graduation,Single,34412.0,3,"(30,40]",1,501,209,0,8,4.428571428571429
6376,Graduation,Single,57537.0,4,"(40,50]",1,384,545,0,15,5.928571428571429
524,Basic,Relationship,22634.0,1,"(50, 60]",0,529,96,0,5,3.357142857142857
10341,Graduation,Relationship,51315.0,1,70,0,126,222,0,9,3.2142857142857144
5654,Graduation,Relationship,36026.0,2,"(50, 60]",3,105,61,0,5,2.4285714285714284
4098,Graduation,Relationship,24639.0,3,"(50, 60]",2,152,44,0,6,0.21428571428571427
5824,PhD,Relationship,34578.0,1,"(50, 60]",3,79,8,0,3,0.07142857142857142
7000,Master,Single,65704.0,1,"(50, 60]",0,259,817,0,22,1.2857142857142858
2561,Graduation,Single,63810.0,4,"(50, 60]",1,595,1371,1,19,3.2142857142857144
5229,PhD,Relationship,54132.0,1,"(50, 60]",1,133,42,0,4,5.785714285714286
4086,Graduation,Relationship,18690.0,1,"(60, 70]",0,548,60,0,4,5.5
2428,Graduation,Relationship,28164.0,3,"(50, 60]",1,421,78,0,6,1.6428571428571428
8254,PhD,Relationship,34596.0,1,"(40,50]",1,442,23,0,3,3.4285714285714284
2836,PhD,Relationship,43269.0,1,"(50, 60]",1,286,19,0,3,4.357142857142857
8418,Master,Single,38741.0,2,"(60, 70]",2,91,61,0,5,4.285714285714286
1362,Graduation,Single,31907.0,1,"(50, 60]",0,482,449,0,13,5.357142857142857
7152,Master,Relationship,27100.0,1,"(40,50]",1,450,37,0,4,4.571428571428571
10033,Master,Single,31163.0,1,"(50, 60]",1,136,38,0,4,3.857142857142857
9349,Graduation,Relationship,92533.0,1,"(30,40]",0,192,1131,2,22,6.0
274,Graduation,Single,34853.0,2,"(50, 60]",2,188,34,0,5,5.357142857142857
3388,Graduation,Single,70844.0,5,"(50, 60]",2,242,294,0,12,1.1428571428571428
922,Master,Relationship,31086.0,2,"(40,50]",2,421,48,1,4,5.642857142857143
8588,Graduation,Relationship,60544.0,4,"(60, 70]",2,673,289,0,11,6.571428571428571
2518,Master,Relationship,20491.0,1,"(30,40]",0,520,30,0,3,1.1428571428571428
574,Graduation,Relationship,42523.0,1,"(50, 60]",0,67,125,0,6,6.857142857142857
3220,Graduation,Relationship,39922.0,2,"(40,50]",1,500,156,0,7,2.142857142857143
5967,Graduation,Relationship,33402.0,3,70,2,346,70,0,6,4.285714285714286
1183,Master,Relationship,36408.0,1,70,2,281,22,0,3,0.7857142857142857
6856,Graduation,Relationship,21645.0,3,"(40,50]",1,664,65,1,6,5.357142857142857
4530,Master,Single,78427.0,3,70,0,613,1930,2,20,2.5714285714285716
1553,Graduation,Relationship,82657.0,1,70,0,275,2283,2,22,5.071428571428571
4682,Graduation,Relationship,51876.0,1,"(60, 70]",0,257,310,0,12,6.285714285714286
8204,Master,Relationship,78041.0,1,"(50, 60]",0,560,1319,0,17,6.642857142857143
5221,Graduation,Relationship,52852.0,4,"(60, 70]",1,575,879,1,22,6.642857142857143
1232,PhD,Relationship,70038.0,1,"(40,50]",0,247,1244,0,16,3.857142857142857
1927,Master,Relationship,69401.0,4,"(50, 60]",1,98,690,0,13,2.9285714285714284
5788,Graduation,Relationship,46053.0,3,"(50, 60]",1,497,209,0,9,3.2857142857142856
6652,Graduation,Relationship,77343.0,1,"(50, 60]",0,20,1134,0,16,2.0
6246,Graduation,Single,73892.0,1,70,0,228,1507,1,22,2.857142857142857
5975,PhD,Single,40304.0,1,"(50, 60]",1,272,57,0,5,5.857142857142857
6875,PhD,Relationship,32727.0,2,"(50, 60]",0,670,529,0,15,2.7142857142857144
4399,Graduation,Relationship,68695.0,1,"(50, 60]",0,4,1091,0,15,0.21428571428571427
4042,Graduation,Single,43300.0,3,"(50, 60]",1,624,180,1,8,6.214285714285714
2157,Graduation,Relationship,26290.0,4,"(50, 60]",2,533,77,0,6,3.5
10133,Graduation,Single,93790.0,0,"(50, 60]",0,137,2349,4,25,1.1428571428571428
2525,PhD,Relationship,38410.0,2,"(40,50]",0,653,534,1,16,4.642857142857143
8233,Master,Single,64866.0,4,70,1,154,556,1,17,0.6428571428571429
9483,Graduation,Relationship,57957.0,7,"(60, 70]",1,314,637,0,18,1.7142857142857142
2945,PhD,Relationship,46015.0,1,"(60, 70]",2,77,46,2,4,1.7857142857142858
10403,Graduation,Relationship,16531.0,3,"(40,50]",1,11,44,0,6,3.0714285714285716
5074,Master,Relationship,28072.0,1,"(30,40]",1,356,47,0,4,0.7142857142857143
10524,Master,Single,49476.0,4,"(60, 70]",1,374,795,0,18,2.0714285714285716
4690,Graduation,Relationship,50725.0,4,70,1,501,586,0,17,3.2142857142857144
7521,Graduation,Relationship,83844.0,1,70,0,413,1574,1,19,4.071428571428571
7196,PhD,Relationship,41145.0,1,70,2,141,13,0,3,1.4285714285714286
4406,Graduation,Relationship,67419.0,4,"(50, 60]",1,529,1471,0,21,2.0714285714285716
9672,Master,Relationship,23162.0,3,"(50, 60]",2,190,65,0,5,5.857142857142857
4864,Graduation,Relationship,34380.0,4,"(40,50]",1,423,175,0,8,4.857142857142857
4706,Graduation,Single,34704.0,1,"(50, 60]",1,428,40,0,4,4.642857142857143
4070,PhD,Relationship,94871.0,1,"(50, 60]",2,666,1078,3,17,7.071428571428571
25,Graduation,Relationship,65148.0,2,"(60, 70]",1,590,1115,0,19,0.6428571428571429
3697,Graduation,Relationship,39898.0,2,"(60, 70]",1,502,134,0,7,1.4285714285714286
217,Master,Single,64857.0,1,"(60, 70]",0,583,1540,0,22,5.571428571428571
4220,PhD,Relationship,59892.0,1,"(50, 60]",1,239,87,0,6,1.8571428571428572
5286,Master,Single,41020.0,1,"(30,40]",0,244,217,0,9,4.857142857142857
9559,PhD,Relationship,57072.0,2,"(60, 70]",1,156,1034,1,25,5.642857142857143
2849,Graduation,Single,60474.0,7,"(40,50]",1,454,1180,0,24,1.7857142857142858
7787,Graduation,Relationship,62807.0,3,"(60, 70]",1,667,819,0,20,5.928571428571429
3102,Master,Relationship,19414.0,1,"(40,50]",1,256,32,0,4,2.2857142857142856
5868,Graduation,Relationship,19107.0,2,"(40,50]",1,311,46,0,4,3.5
8370,Master,Relationship,75484.0,2,"(40,50]",1,696,1159,0,16,3.5714285714285716
9988,Master,Single,70379.0,3,"(40,50]",1,483,860,0,22,6.0
2939,Master,Relationship,79419.0,1,"(50, 60]",0,7,1631,0,14,6.857142857142857
5529,PhD,Relationship,64014.0,7,70,3,19,444,1,15,4.0
9743,Graduation,Relationship,76998.0,2,"(60, 70]",1,534,1910,1,27,6.071428571428571
5763,Master,Relationship,49854.0,5,"(50, 60]",1,231,380,0,13,4.5
3478,PhD,Relationship,60585.0,10,"(50, 60]",2,370,736,1,20,1.2142857142857142
7494,PhD,Single,42873.0,4,70,2,524,269,0,11,0.7857142857142857
1763,Graduation,Relationship,87679.0,1,"(30,40]",0,337,2524,4,28,4.428571428571429
7250,Graduation,Relationship,57867.0,7,"(40,50]",1,271,612,0,18,3.4285714285714284
2005,Graduation,Relationship,35765.0,2,"(30,40]",1,200,75,0,6,6.142857142857143
10770,Graduation,Relationship,65492.0,2,"(60, 70]",0,154,1045,0,24,5.214285714285714
6885,Graduation,Single,32952.0,1,"(40,50]",1,210,55,0,5,2.5714285714285716
2072,PhD,Relationship,53374.0,6,"(50, 60]",1,682,1064,2,15,2.4285714285714284
9463,Graduation,Relationship,71706.0,4,"(60, 70]",1,593,1443,0,21,1.1428571428571428
6318,Graduation,Relationship,68487.0,1,"(30,40]",0,532,1366,0,29,3.4285714285714284
4093,Master,Relationship,53253.0,7,"(40,50]",2,503,436,0,12,4.357142857142857
5751,Master,Single,31163.0,1,"(50, 60]",1,136,38,0,4,3.857142857142857
3340,Graduation,Relationship,42014.0,6,"(40,50]",1,681,436,1,14,4.0
3594,Master,Relationship,54108.0,13,"(50, 60]",2,601,747,0,19,5.285714285714286
3584,PhD,Single,49667.0,2,"(60, 70]",0,678,1396,2,20,2.5
3643,Master,Relationship,63206.0,1,"(40,50]",0,101,928,1,13,4.642857142857143
851,Master,Relationship,57136.0,9,"(50, 60]",2,355,642,0,17,3.4285714285714284
7706,Master,Relationship,46772.0,6,"(40,50]",1,599,1048,1,24,6.285714285714286
3967,PhD,Relationship,78931.0,1,"(50, 60]",0,247,943,0,23,1.3571428571428572
10128,Graduation,Relationship,53977.0,5,"(60, 70]",1,386,907,0,22,1.5
486,Graduation,Relationship,84219.0,1,"(30,40]",0,147,1198,0,17,1.9285714285714286
9,Master,Single,46098.0,4,"(40,50]",2,680,120,0,7,6.142857142857143
9451,Graduation,Relationship,73538.0,3,"(50, 60]",1,581,1658,0,23,6.571428571428571
9264,Graduation,Relationship,79529.0,1,"(30,40]",0,63,1638,0,21,0.07142857142857142
3865,Master,Relationship,20981.0,1,"(40,50]",0,425,73,1,6,1.0
2853,Graduation,Single,51766.0,2,"(40,50]",1,110,275,0,10,5.285714285714286
1490,Graduation,Relationship,55759.0,5,"(60, 70]",1,578,854,0,21,6.0
6310,Graduation,Relationship,33039.0,1,"(40,50]",1,293,78,0,6,0.2857142857142857
10380,Master,Relationship,37787.0,1,"(50, 60]",1,282,106,0,6,3.5714285714285716
3887,Graduation,Single,27242.0,2,"(50, 60]",1,595,106,1,5,0.14285714285714285
4278,PhD,Single,87188.0,1,"(40,50]",0,391,1923,1,18,5.214285714285714
8643,Graduation,Relationship,69930.0,1,"(50, 60]",0,399,1662,0,21,1.5
1998,Graduation,Single,37697.0,1,"(40,50]",1,142,84,0,6,5.857142857142857
10795,PhD,Relationship,37401.0,2,"(50, 60]",1,54,48,0,5,1.0
11110,Graduation,Single,3502.0,0,"(50, 60]",1,442,5,0,0,4.0
2408,Graduation,Relationship,58597.0,12,"(40,50]",2,586,733,0,20,1.4285714285714286
202,PhD,Single,82032.0,0,70,0,85,1234,0,17,3.857142857142857
7998,Graduation,Relationship,28087.0,3,"(60, 70]",2,565,112,0,6,5.5
830,PhD,Single,74004.0,1,"(30,40]",0,125,1658,3,14,0.35714285714285715
3536,Graduation,Relationship,19740.0,2,"(60, 70]",1,462,55,0,5,4.642857142857143
6050,Master,Relationship,57036.0,4,"(40,50]",1,565,1513,1,22,2.357142857142857
125,Master,Relationship,53083.0,6,"(60, 70]",2,410,271,1,11,4.642857142857143
3463,PhD,Relationship,69283.0,4,"(40,50]",1,15,904,0,23,2.9285714285714284
2804,Master,Single,46098.0,4,"(40,50]",2,680,120,1,7,6.142857142857143
3745,Master,Relationship,23331.0,2,"(30,40]",1,663,103,0,6,6.571428571428571
9771,Master,Single,23331.0,6,"(30,40]",1,632,269,0,11,6.928571428571429
451,Graduation,Single,9255.0,1,"(30,40]",1,191,22,0,4,6.5
10530,PhD,Single,67786.0,1,"(60, 70]",0,204,1156,1,15,0.0
1079,PhD,Relationship,71969.0,3,"(50, 60]",1,621,1086,1,16,4.214285714285714
8920,Master,Single,59235.0,3,"(50, 60]",1,533,1128,0,25,0.2857142857142857
6678,Graduation,Relationship,31928.0,2,"(30,40]",1,93,72,0,7,0.35714285714285715
3852,Master,Relationship,74881.0,4,"(60, 70]",2,478,964,0,23,3.4285714285714284
528,Graduation,Relationship,65819.0,1,"(40,50]",0,577,1383,0,19,7.071428571428571
73,PhD,Single,51411.0,1,70,3,399,18,0,3,5.785714285714286
5589,Graduation,Single,51983.0,3,"(50, 60]",1,667,793,0,21,6.785714285714286
10212,Master,Relationship,42386.0,1,"(30,40]",1,532,100,0,6,3.0714285714285716
6365,Master,Relationship,30390.0,1,"(30,40]",0,300,80,0,5,0.35714285714285715
5636,Graduation,Single,30983.0,1,"(60, 70]",0,597,167,1,7,3.5714285714285716
591,Graduation,Single,66033.0,2,"(60, 70]",1,525,677,0,18,5.428571428571429
2217,Master,Relationship,37284.0,1,"(40,50]",2,457,23,0,3,3.2857142857142856
2544,Master,Single,57530.0,1,70,1,260,92,0,6,4.857142857142857
7725,Master,Relationship,76800.0,1,"(50, 60]",0,113,641,0,15,2.357142857142857
8091,Graduation,Relationship,63943.0,1,"(60, 70]",1,665,1106,0,16,3.5714285714285716
7321,Graduation,Relationship,76081.0,1,"(60, 70]",0,37,1033,1,13,6.071428571428571
5462,Graduation,Relationship,67445.0,5,"(40,50]",1,686,1174,0,27,4.5
7791,Master,Relationship,37054.0,2,"(50, 60]",2,287,25,0,4,6.357142857142857
955,Master,Relationship,47175.0,7,"(60, 70]",2,609,240,2,10,5.785714285714286
4037,Graduation,Single,31859.0,1,"(40,50]",1,380,20,0,3,5.5
6642,Graduation,Single,27215.0,4,"(60, 70]",3,522,102,0,7,3.5714285714285716
2793,PhD,Single,70179.0,3,"(40,50]",1,343,1034,0,23,0.7142857142857143
5424,Graduation,Relationship,39922.0,2,"(40,50]",1,500,156,0,7,2.142857142857143
879,Master,Relationship,49681.0,6,"(40,50]",2,237,458,0,15,4.714285714285714
9530,Graduation,Relationship,24645.0,1,"(30,40]",1,605,17,0,3,1.1428571428571428
4828,Graduation,Single,79865.0,1,"(60, 70]",1,11,792,0,20,0.8571428571428571
10699,Graduation,Relationship,44322.0,2,"(30,40]",1,13,92,0,6,2.142857142857143
1497,Graduation,Single,47958.0,2,70,1,526,407,0,14,0.5714285714285714
7476,Master,Single,63972.0,4,"(50, 60]",1,574,1269,1,19,6.642857142857143
4390,Graduation,Relationship,75315.0,2,"(60, 70]",1,75,841,0,21,1.0
10478,PhD,Relationship,55517.0,5,70,2,640,633,1,18,3.7857142857142856
1081,PhD,Relationship,75283.0,11,"(60, 70]",3,459,1019,0,14,1.8571428571428572
4261,PhD,Single,82800.0,1,70,0,582,1315,3,25,1.6428571428571428
9916,Graduation,Relationship,38998.0,3,"(60, 70]",2,603,54,0,5,6.571428571428571
5350,Master,Single,90638.0,1,"(30,40]",0,136,2525,2,17,2.0714285714285716
8135,Master,Relationship,27161.0,1,"(30,40]",1,244,52,0,4,2.9285714285714284
8685,Graduation,Relationship,42014.0,6,"(40,50]",1,681,436,1,14,4.0
4967,PhD,Relationship,38201.0,4,"(60, 70]",1,457,268,0,11,1.3571428571428572
2130,Graduation,Relationship,45203.0,1,"(40,50]",2,98,147,1,7,0.2857142857142857
9298,PhD,Relationship,81574.0,1,70,0,62,1798,2,17,6.357142857142857
8175,Graduation,Relationship,34935.0,1,"(30,40]",0,373,137,0,7,5.071428571428571
6257,Master,Single,60482.0,1,"(40,50]",1,522,507,0,16,5.785714285714286
3790,Graduation,Relationship,34633.0,1,"(60, 70]",3,157,15,0,3,2.2142857142857144
9952,Master,Relationship,78093.0,1,70,0,200,1105,0,16,3.7857142857142856
3503,Graduation,Single,82460.0,1,70,0,209,974,0,14,5.571428571428571
5223,Master,Relationship,45903.0,2,"(50, 60]",1,67,66,0,6,5.714285714285714
4608,Graduation,Single,81361.0,1,"(30,40]",0,124,778,1,26,1.2857142857142858
1626,PhD,Single,35860.0,2,"(50, 60]",2,41,49,2,4,2.642857142857143
4764,Master,Relationship,40442.0,4,70,2,679,169,1,8,3.7142857142857144
2471,Graduation,Relationship,61482.0,1,"(50, 60]",0,2,299,0,11,2.7857142857142856
5892,Graduation,Relationship,34968.0,7,"(40,50]",1,445,221,0,10,0.7857142857142857
2612,Graduation,Relationship,75794.0,1,"(30,40]",0,187,1682,1,24,2.357142857142857
4971,PhD,Relationship,31497.0,2,"(60, 70]",1,570,155,0,8,1.5714285714285714
5185,Graduation,Relationship,74268.0,1,"(60, 70]",0,500,892,0,12,5.928571428571429
10069,Basic,Relationship,13724.0,1,"(30,40]",1,667,58,1,4,3.0714285714285716
2262,Master,Relationship,45143.0,3,"(50, 60]",1,307,311,0,12,5.285714285714286
1131,PhD,Single,52569.0,1,"(50, 60]",1,85,95,0,6,3.857142857142857
1041,PhD,Single,48432.0,5,"(50, 60]",1,619,424,1,14,0.21428571428571427
24,Master,Relationship,17144.0,5,"(60, 70]",2,134,47,0,7,6.857142857142857
3409,Graduation,Single,36108.0,3,"(30,40]",1,257,339,1,12,4.857142857142857
7022,Graduation,Relationship,76445.0,1,"(50, 60]",1,639,1410,0,20,0.14285714285714285
7943,PhD,Relationship,36663.0,1,"(40,50]",1,65,35,0,5,2.857142857142857
5272,Master,Relationship,53843.0,4,"(50, 60]",1,367,562,0,16,4.571428571428571
